CodMat,Descri,CosMat
MAT2305,SELLADOR ANTIALCALINO BASE DE ACEITE,212.75384615384615
MAT0444,BARNIZ MATE TRANSPARENTE MONTANA,178.624
MAT2000,PINTURA DE CAUCHO MONTANA,361.7656923076923
MAT0751,CERRADURA POMO A10 S CROMADO M-1 SCHLAGE,94.8396923076923
MAT0753,CERRADURA POMO ALUM. S/LLAVE,135.8566153846154
MAT0756,CERRADURA POMO A80 PD CROMADO SCHLAGE,75.59169230769231
MAT0754,CERRADURA POMO CROMADO C/LLAVE,90.70369230769231
MAT0758,CERRADURA POMO A87 PD-CROMADO SCHLAGE,94.86523076923076
MAT0757,CERRADURA POMO A80 PD SCHLAGE,77.87153846153845
MAT0755,CERRADURA POMO A53 WS-CROMADO SCHLAGE,96.77984615384615
MAT0752,CERRADURA POMO A10 S MADERA SCHLAGE,114.45738461538461
MAT0750,CERRADURA POMO A10 S ALUMINIO SCHLAGE,89.612
MAT0740,CERRADURA DE EMBUTIR CISA 25mm NIQUEL,172.69923076923078
MAT0741,CERRADURA DE EMBUTIR CISA 35mm LATON,196.08507692307694
MAT0742,CERRADURA DE EMBUTIR CISA 45mm LATON,274.2769230769231
MAT0743,CERRADURA DE EMBUTIR CISA 60mm LATON,265.22676923076926
MAT0744,CERRADURA DE GANCHO NK DOBLE CIL ENT 16mm,75.26369230769231
MAT0745,CERRADURA DE GANCHO NK DOBLE CIL ENT 30mm,71.26246153846155
MAT0746,CERRADURA DE SOBREPONER CILINDRO FIJO (VENLOCK),79.89876923076923
MAT0747,CERRADURA DE SOBREPONER CILINDRO FIJO CISA,180.71307692307693
MAT0748,CERRADURA DE SOBREPONER CILINDRO SUELTO CISA,138.85415384615385
MAT0779,"CIERRAPUERTAS RIOBI 04 C/RETEN P/PUERTA = 1,10 m",417.0166153846154
MAT0778,CIERRAPUERTAS CORTAFUEGOS (CISA) N° 4,579.4827692307692
MAT1179,"CURVA PVC ELECTRICIDAD D=1/2""",6.284923076923077
MAT0568,"BUSHING CONDUIT D=1/2"" (COMPLETO)",1.6546153846153846
MAT2795,"TUBERIA PVC ELECTRICIDAD D=1/2"" L= 3.00 m",6.744461538461538
MAT2798,"TUBERIA PVC ELECTRICIDAD D=3/4"" L= 3.00 m",10.115692307692308
MAT0571,"BUSHING CONDUIT D=3/4"" (COMPLETO)",1.932923076923077
MAT1182,"CURVA PVC ELECTRICIDAD D=3/4""",8.286153846153846
MAT0566,"BUSHING CONDUIT D=1"" (COMPLETO)",3.1393846153846154
MAT2793,"TUBERIA PVC ELECTRICIDAD D=1"" L= 3.00 m",13.005538461538462
MAT1177,"CURVA PVC ELECTRICIDAD D=1""",13.065999999999999
MAT1178,"CURVA PVC ELECTRICIDAD D=1-1/2""",36.944769230769225
MAT2794,"TUBERIA PVC ELECTRICIDAD D=1-1/2"" L= 3.00 m",19.75
MAT0567,"BUSHING CONDUIT D=1-1/2"" (COMPLETO)",6.214
MAT2796,"TUBERIA PVC ELECTRICIDAD D=2"" L= 3.00 m",25.532
MAT1180,"CURVA PVC ELECTRICIDAD D=2""",70.73246153846154
MAT0569,"BUSHING CONDUIT D=2"" (COMPLETO)",7.922923076923077
MAT1181,"CURVA PVC ELECTRICIDAD D=3""",172.15415384615386
MAT0570,"BUSHING CONDUIT D=3"" (COMPLETO)",12.040615384615384
MAT2797,"TUBERIA PVC ELECTRICIDAD D=3"" L= 3.00 m",39.01876923076923
MAT2799,"TUBERIA PVC ELECTRICIDAD D=4"" L= 1.50 m",93.44953846153847
MAT0572,"BUSHING CONDUIT D=4"" (COMPLETO)",29.031076923076924
MAT1183,"CURVA PVC ELECTRICIDAD D=4""",57.97861538461539
MAT1158,"CURVA CONDUIT D=1/2""",18.715692307692308
MAT0347,"ANILLO CONDUIT D=1/2""",0.7132307692307692
MAT2747,"TUBERIA CONDUIT D=1/2"" (SERIE LIVIANA) L=3.00m",17.223076923076924
MAT1161,"CURVA CONDUIT D=3/4""",29.921384615384618
MAT0350,"ANILLO CONDUIT D=3/4""",1.032
MAT2753,"TUBERIA CONDUIT D=3/4"" (SERIE LIVIANA) L=3.00m",21.680307692307693
MAT0345,"ANILLO CONDUIT D=1""",1.4064615384615384
MAT2743,"TUBERIA CONDUIT D=1"" (SERIE LIVIANA) L=3.00m",32.62476923076923
MAT1156,"CURVA CONDUIT D=1""",45.652153846153844
MAT2745,"TUBERIA CONDUIT D=1-1/2"" (SERIE LIVIANA) L=3.00m",46.46846153846153
MAT0346,"ANILLO CONDUIT D=1-1/2""",2.929846153846154
MAT1157,"CURVA CONDUIT D=1-1/2""",65.03123076923076
MAT1159,"CURVA CONDUIT D=2""",88.31923076923077
MAT0348,"ANILLO CONDUIT D=2""",3.296307692307692
MAT2749,"TUBERIA CONDUIT D=2"" (SERIE LIVIANA) L=3.00m",63.11076923076923
MAT0349,"ANILLO CONDUIT D=3""",9.732307692307693
MAT2751,"TUBERIA CONDUIT D=3"" (SERIE LIVIANA) L=3.00m",124.18184615384615
MAT1160,"CURVA CONDUIT D=3""",173.77184615384616
MAT1162,"CURVA CONDUIT D=4""",232.09846153846152
MAT0351,"ANILLO CONDUIT D=4""",13.681384615384616
MAT2755,"TUBERIA CONDUIT D=4"" (SERIE LIVIANA) L=3.00m",160.75015384615384
MAT0118,"ABRAZADERA TIPO ""U"", D=2""",6.953692307692307
MAT2108,"RAMPLUG HILTI HDI D=3/8"" ROSCA INTERNA",12.006615384615383
MAT2105,"RAMPLUG HILTI HDI D=1/2"" ROSCA INTERNA",16.213538461538462
MAT0119,"ABRAZADERA TIPO ""U"", D=3""",9.72276923076923
MAT0120,"ABRAZADERA TIPO ""U"", D=4""",11.437076923076923
MAT0457,"BARRA ROSCADA GALVANIZADA 3/8"" L= 2.00 m",18.872615384615386
MAT0062,"ABRAZADERA COLGANTE D=2""",13.513076923076923
MAT0063,"ABRAZADERA COLGANTE D=3""",17.968153846153847
MAT0454,"BARRA ROSCADA GALVANIZADA 1/2"" L= 2.00 m",34.556615384615384
MAT0064,"ABRAZADERA COLGANTE D=4""",24.36769230769231
MAT2748,"TUBERIA CONDUIT D=1/2"" (SERIE PESADA) RIG. L=3.00m",26.476615384615386
MAT2754,"TUBERIA CONDUIT D=3/4"" (SERIE PESADA) RIG. L=3.00m",33.39107692307692
MAT2744,"TUBERIA CONDUIT D=1"" (SERIE PESADA) RIG. L=3.00m",52.215230769230764
MAT2746,"TUBERIA CONDUIT D=1-1/2"" (SERIE PESADA) RIG. L=3.00m",77.714
MAT2750,"TUBERIA CONDUIT D=2"" (SERIE PESADA) RIG. L=3.00m",102.37876923076922
MAT2752,"TUBERIA CONDUIT D=3"" (SERIE PESADA) RIG. L=3.00m",220.68876923076922
MAT2756,"TUBERIA CONDUIT D=4"" (SERIE PESADA) RIG. L=3.00m",276.4775384615385
MAT1170,"CURVA E.M.T. D=1/2""",8.565692307692307
MAT0364,"ANILLO E.M.T. D=1/2""",3.588769230769231
MAT0996,"CONECTOR E.M.T. D=1/2""",2.934923076923077
MAT2759,"TUBERIA EMT D=1/2"" L= 3.00 m",9.491692307692308
MAT2762,"TUBERIA EMT D=3/4"" L= 3.00 m",23.465230769230768
MAT0366,"ANILLO E.M.T. D=3/4""",5.102461538461539
MAT1173,"CURVA E.M.T. D=3/4""",17.475846153846156
MAT0999,"CONECTOR E.M.T. D=3/4""",4.683999999999999
MAT2758,"TUBERIA EMT D=1-1/2"" L= 3.00 m",31.306615384615384
MAT0363,"ANILLO E.M.T. D=1-1/2""",14.765846153846153
MAT0995,"CONECTOR E.M.T. D=1-1/2""",15.43153846153846
MAT1169,"CURVA E.M.T. D=1-1/2""",48.17492307692307
MAT1171,"CURVA E.M.T. D=2""",61.22723076923077
MAT0997,"CONECTOR E.M.T. D=2""",25.346153846153847
MAT2760,"TUBERIA EMT D=2"" L= 3.00 m",76.26184615384616
MAT0365,"ANILLO E.M.T. D=2""",26.668615384615386
MAT1172,"CURVA E.M.T. D=3""",246.68015384615384
MAT0998,"CONECTOR E.M.T. D=3""",61.73153846153846
MAT2761,"TUBERIA EMT D=3"" L= 3.00 m",86.66923076923077
MAT1174,"CURVA E.M.T. D=4""",418.4353846153846
MAT2763,"TUBERIA EMT D=4"" L= 3.00 m",170.65599999999998
MAT1000,"CONECTOR E.M.T. D=4""",76.22907692307693
MAT2289,ROLLO DE TEIPE NEGRO # 33 (COBRA),25.110615384615386
MAT0637,CABLE TW # 14 AWG/MCM (THHN 90° C 600 V),9.440307692307693
MAT0635,CABLE TW # 10 AWG/MCM (THHN 90° C 600 V),19.602615384615387
MAT0641,CABLE TW # 8 AWG/MCM (THHN 90° C 600 V),26.847076923076923
MAT1973,PERRO PARA CONEXION CABLE # 08,8.84723076923077
MAT1972,PERRO PARA CONEXION CABLE # 06,11.328307692307693
MAT0639,CABLE TW # 4 AWG/MCM (THHN 90° C 600 V),83.45323076923077
MAT1971,PERRO PARA CONEXION CABLE # 04,11.280000000000001
MAT0638,CABLE TW # 2 AWG/MCM (THHN 90° C 600 V),140.2723076923077
MAT1970,PERRO PARA CONEXION CABLE # 02,15.253538461538461
MAT0612,CABLE THW # 14 AWG/MCM (THHN 90° C 600 V),9.440307692307693
MAT0611,CABLE THW # 12 AWG/MCM (THHN 90° C 600 V),17.152307692307694
MAT0610,CABLE THW # 10 AWG/MCM (THHN 90° C 600 V),19.602615384615387
MAT0621,CABLE THW # 8 AWG/MCM (THHN 90° C 600 V),26.847076923076923
MAT0620,CABLE THW # 6 AWG/MCM (THHN 90° C 600 V),53.718923076923076
MAT0618,CABLE THW # 4 AWG/MCM (THHN 90° C 600 V),83.45323076923077
MAT0613,CABLE THW # 2 AWG/MCM (THHN 90° C 600 V),140.2723076923077
MAT0609,CABLE THW # 1/0 AWG/MCM (THHN 90° C 600 V),223.72553846153846
MAT1974,PERRO PARA CONEXION CABLE # 1/0,22.718
MAT0614,CABLE THW # 2/0 AWG/MCM (THHN 90° C 600 V),266.33984615384617
MAT1975,PERRO PARA CONEXION CABLE # 2/0,31.044307692307694
MAT0616,CABLE THW # 3/0 AWG/MCM (THHN 90° C 600 V),210.94123076923077
MAT1976,PERRO PARA CONEXION CABLE # 3/0,100.61953846153847
MAT0619,CABLE THW # 4/0 AWG/MCM (THHN 90° C 600 V),397.73415384615384
MAT1977,PERRO PARA CONEXION CABLE # 4/0,54.14323076923077
MAT0615,CABLE THW # 250 AWG/MCM (THHN 90° C 600 V),525.5773846153846
MAT1978,PERRO PARA CONEXION CABLE #250 MCM,45.78753846153846
MAT1979,PERRO PARA CONEXION CABLE #350 MCM,129.62784615384615
MAT0617,CABLE THW # 350 AWG/MCM (THHN 90° C 600 V),727.9956923076924
MAT0626,CABLE TTU # 14 AWG/MCM (90° C 600 V),50.24230769230769
MAT0625,CABLE TTU # 12 AWG/MCM (90° C 600 V),55.824769230769235
MAT0624,CABLE TTU # 10 AWG/MCM (90° C 600 V),63.26815384615385
MAT0634,CABLE TTU # 8 AWG/MCM (90° C 600 V),98.62384615384616
MAT0633,CABLE TTU # 6 AWG/MCM (90° C 600 V),160.03123076923077
MAT0630,CABLE TTU # 4 AWG/MCM (90° C 600 V),240.04676923076926
MAT0627,CABLE TTU # 2 AWG/MCM (90° C 600 V),223.2993846153846
MAT0623,CABLE TTU # 1/0 AWG/MCM (90° C 600 V),186.08276923076923
MAT0628,CABLE TTU # 2/0 AWG/MCM (90° C 600 V),552.2936923076923
MAT0629,CABLE TTU # 3/0 AWG/MCM (90° C 600 V),457.7636923076923
MAT0631,CABLE TTU # 4/0 AWG/MCM (90° C 600 V),316.34076923076924
MAT0632,CABLE TTU # 500 AWG/MCM (90° C 600 V),1563.0953846153845
MAT1980,PERRO PARA CONEXION CABLE #500 MCM,196.42476923076924
MAT0599,CABLE TELEFONICO TDI 1 PAR,11.346461538461538
MAT0601,CABLE TELEFONICO TDI 2 PARES,27.660769230769233
MAT0603,CABLE TELEFONICO TDI 4 PARES,35.997692307692304
MAT0604,CABLE TELEFONICO TDI 6 PARES,53.58861538461539
MAT0600,CABLE TELEFONICO TDI 10 PARES,51.323230769230776
MAT0602,CABLE TELEFONICO TDI 20 PARES,63.952
MAT0686,"CAJETIN OCTAGONAL DE 4"" (HUECOS 3/4"" O 1/2"")",12.706153846153846
MAT0685,"CAJETIN OCTAGONAL DE 4"" (HUECOS 1/2"")",18.591846153846156
MAT0683,"CAJETIN CUADRADO DE 4""x 4"" (HUECOS 1/2"" O 3/4"")",26.055846153846154
MAT0664,CAJA DISTRIBUCION 10 x 15 x 20 cm.,84.89661538461539
MAT0665,CAJA DISTRIBUCION 10 x 25 x 25 cm.,130.6886153846154
MAT0666,CAJA DISTRIBUCION 10 x 30 x 30 cm.,199.54584615384616
MAT0667,CAJA DISTRIBUCION 15 x 15 x 15 cm.,88.48169230769231
MAT0670,"CAJA DISTRIBUCION PASO 25x20x15 cm (10""x8""x6"")",167.28815384615385
MAT0668,CAJA DISTRIBUCION 15 x 25 x 25 cm.,187.34907692307692
MAT0669,CAJA DISTRIBUCION 15 x 30 x 30 cm.,241.35523076923076
MAT0085,"ABRAZADERA EMT D=1/2""",1.0663076923076924
MAT0651,"CAJA CONDULET TIPO LB/LL/LR, D=1/2"" INC/TAPA Y EMPACAD.",31.410307692307693
MAT0087,"ABRAZADERA EMT D=3/4""",1.3349230769230769
MAT0654,"CAJA CONDULET TIPO LB/LL/LR, D=3/4"" INC/TAPA Y EMPACAD.",36.32061538461539
MAT0084,"ABRAZADERA EMT D=1""",1.758
MAT0650,"CAJA CONDULET TIPO LB/LL/LR, D=1"" INC.TAPA Y EMPACADURA",43.257384615384616
MAT0086,"ABRAZADERA EMT D=2""",6.038461538461538
MAT0652,"CAJA CONDULET TIPO LB/LL/LR, D=2"" INC.TAPA Y EMPACADURA",105.026
MAT0653,"CAJA CONDULET TIPO LB/LL/LR, D=3"" INC.TAPA Y EMPACADURA",402.3721538461538
MAT0655,"CAJA CONDULET TIPO LB/LL/LR, D=4"" INC.TAPA Y EMPACADURA",664.0601538461539
MAT0657,"CAJA CONDULET TIPO T, D=1/2"" INC. TAPA Y EMPACADURA",32.150769230769235
MAT0660,"CAJA CONDULET TIPO T, D=3/4"" INC. TAPA Y EMPACADURA",36.51553846153846
MAT0656,"CAJA CONDULET TIPO T, D=1"" INC. TAPA Y EMPACADURA",50.89569230769231
MAT0658,"CAJA CONDULET TIPO T, D=2"" INC. TAPA Y EMPACADURA",78.52584615384616
MAT0659,"CAJA CONDULET TIPO T, D=3"" INC. TAPA Y EMPACADURA",435.4970769230769
MAT0661,"CAJA CONDULET TIPO T, D=4"" INC. TAPA Y EMPACADURA",726.9976923076923
MAT1494,INTERRUPTOR 1213 DOMINO 1 VIA + 3-V,4.338923076923076
MAT2015,PLACA ALUMINIO TICINO CIEGA P/TICINO,5.703538461538462
MAT2083,PUENTE P/3TACOS METALICO P/TOMACORRIENTE,1.6207692307692307
MAT2016,PLACA PLASTICA INT.-T/C (CIEGA/1/2/3 HUECOS),2.879384615384615
MAT1495,INTERRUPTOR DOMINO 1330 TRIPLE 3 VIAS SENCILLO,8.174
MAT2604,TOMACORRIENTE 2 P/ 15 A / 125 V,4.351538461538462
MAT2606,TOMACORRIENTE UNIVERSAL,7.154
MAT2603,TOMACORRIENTE 2 FASES 220V 20 AMP (NEMA 5 20R),98.93830769230769
MAT2601,TOMACORRIENTE 2 FASES 220 V 30 AMP (NEMA 6 30R),376.80615384615385
MAT2602,TOMACORRIENTE 2 FASES 220 V 50 AMP (NEMA 6 50R),421.2275384615385
MAT2605,TOMACORRIENTE AMERICANA DOBLE C/T LINEA 10196,17.17615384615385
MAT2389,TABLERO RESIDENCIAL 4 CIRCUITOS 125 A - BIEMCA,296.4795384615384
MAT2390,TABLERO RESIDENCIAL 8 CIRCUITOS 125 A - BIEMCA,406.5936923076923
MAT2391,TABLERO RESIDENCIAL 12 CIRCUITOS 125 A - BIEMCA,519.6806153846154
MAT2392,TABLERO RESIDENCIAL 20 CIRCUITOS 100 A - BIEMCA,886.2149230769231
MAT1524,INTERRUPTOR TQL 1P 20A 120/240V 10KA (ENCHUFABLE),38.66753846153846
MAT1508,INTERRUPTOR TQC 1P 30A 120/240V 10KA (ATORNILLABLE),89.632
MAT1525,INTERRUPTOR TQL 1P 40A 120/240V 10KA (ENCHUFABLE),62.80123076923077
MAT1526,INTERRUPTOR TQL 2P 15A 120/240V 10KA (ENCHUFABLE),85.98461538461538
MAT1527,INTERRUPTOR TQL 2P 20A 120/240V 10KA (ENCHUFABLE),183.67876923076923
MAT1528,INTERRUPTOR TQL 2P 30A 120/240V 10KA (ENCHUFABLE),114.95015384615385
MAT1529,INTERRUPTOR TQL 2P 40A 120/240V 10KA (ENCHUFABLE),165.94246153846154
MAT1530,INTERRUPTOR TQL 2P 50A 120/240V 10KA (ENCHUFABLE),269.67892307692307
MAT1531,INTERRUPTOR TQL 2P 60A 120/240V 10KA (ENCHUFABLE),313.8633846153846
MAT1532,INTERRUPTOR TQL 2P 70A 120/240V 10KA (ENCHUFABLE),158.35261538461538
MAT1533,INTERRUPTOR TQL 3P 20A 120/240V 10KA (ENCHUFABLE),202.72615384615386
MAT1534,INTERRUPTOR TQL 3P 30A 120/240V 10KA (ENCHUFABLE),314.50107692307694
MAT1535,INTERRUPTOR TQL 3P 40A 120/240V 10KA (ENCHUFABLE),192.92276923076923
MAT1536,INTERRUPTOR TQL 3P 50A 120/240V 10KA (ENCHUFABLE),682.7530769230768
MAT1537,INTERRUPTOR TQL 3P 60A 120/240V 10KA (ENCHUFABLE),463.9493846153846
MAT1538,INTERRUPTOR TQL 3P 70A 120/240V 10KA (ENCHUFABLE),349.5573846153846
MAT1506,INTERRUPTOR TQC 1P 15A 120/240V 10KA (ATORNILLABLE),65.31261538461538
MAT1507,INTERRUPTOR TQC 1P 20A 120/240V 10KA (ATORNILLABLE),81.48953846153846
MAT1509,INTERRUPTOR TQC 1P 40A 120/240V 10KA (ATORNILLABLE),59.74892307692308
MAT1510,INTERRUPTOR TQC 1P 50A 120/240V 10KA (ATORNILLABLE),110.63984615384615
MAT1511,INTERRUPTOR TQC 2P 15A 120/240V 10KA (ATORNILLABLE),97.48292307692309
MAT1512,INTERRUPTOR TQC 2P 20A 120/240V 10KA (ATORNILLABLE),147.17507692307692
MAT1513,INTERRUPTOR TQC 2P 30A 120/240V 10KA (ATORNILLABLE),77.66676923076923
MAT1514,INTERRUPTOR TQC 2P 40A 120/240V 10KA (ATORNILLABLE),253.9935384615385
MAT1515,INTERRUPTOR TQC 2P 50A 120/240V 10KA (ATORNILLABLE),284.3316923076923
MAT1516,INTERRUPTOR TQC 2P 60A 120/240V 10KA (ATORNILLABLE),283.2229230769231
MAT1517,INTERRUPTOR TQC 2P 70A 120/240V 10KA (ATORNILLABLE),387.08092307692306
MAT1518,INTERRUPTOR TQC 3P 20A 120/240V 10KA (ATORNILLABLE),332.61061538461536
MAT1519,INTERRUPTOR TQC 3P 30A 120/240V 10KA (ATORNILLABLE),347.97400000000005
MAT1520,INTERRUPTOR TQC 3P 40A 120/240V 10KA (ATORNILLABLE),181.46276923076923
MAT1521,INTERRUPTOR TQC 3P 50A 120/240V 10KA (ATORNILLABLE),436.49630769230765
MAT1522,INTERRUPTOR TQC 3P 60A 120/240V 10KA (ATORNILLABLE),434.95953846153844
MAT1523,INTERRUPTOR TQC 3P 70A 120/240V 10KA (ATORNILLABLE),557.4398461538461
MAT2110,RAMPLUG PLASTICO COLOR AZUL,9.879076923076923
MAT2624,"TORNILLO TIRAFONDO 10mm X 1"" (RAMPLUG AZUL)",2.820153846153846
MAT1569,KIT DE LAMPARA FLUORESCENTE CIRCULAR 22 W. INCLUYE TUBO,245.07353846153848
MAT1570,KIT DE LAMPARA FLUORESCENTE CIRCULAR 32 W. INCLUYE TUBO,360.80492307692305
MAT1712,"LUMINARIA LF-08 CADALUX 4x17W T8,120/277V, 60x60cm",720.5907692307693
MAT1713,"LUMINARIA LF-08 CADALUX 4x32W T8,120/277V,122x61,5 cm",983.0287692307693
MAT1700,LUMINA.JARDIN C/BOMB.160W/220V/CAPRI-MED MOD.EX7,897.867076923077
MAT1707,"LUMINARIA INDUSTRIAL LF-02 SUP. 2x32 W T8, 120/277V",532.1255384615386
MAT1708,LUMINARIA INDUSTRIAL LF-02 SUP. 2x40 W T12 / 120/277V,520.9615384615385
MAT1709,"LUMINARIA INDUSTRIAL LF-02 SUP. 4x32 W T12, 120/277V",759.8026153846154
MAT1710,LUMINARIA LF-01 COMERC/INDUST 2x32 W T8/ 120/277V,493.61538461538464
MAT1643,LAMPARA EMB 2x13 CFNI 2TUBOS FLUOR. 13W/120V MOD.LE26,418.6813846153846
MAT2106,"RAMPLUG HILTI HDI D=1/4"" ROSCA INTERNA",5.376923076923077
MAT2612,"TORNILLO AUTORROSC.P/LAM C/ARANDELAS 1-1/2x1/4"" A/INOX",19.85476923076923
MAT1642,LAMPARA D/EMERGENCIA CAJA MET.2 FARO/P/EMB D=2X9F-ULTRA,438.22538461538466
MAT0468,BATERIA 6V 4A/HORA RECARGABLE MARCA ROCKET,164.18738461538462
MAT1640,LAMP. EMERG CAJA PLAST 2FARO/P/SOBREPONE 2X9 CONDEPLAS,534.4015384615384
MAT0673,"CAJA METALICA P/EMPOTRA FRENTE DE LAMPARA D=19cmX25,5cm",68.21446153846153
MAT2167,REJILLA PROTECTORA P/LA EMPOTRADA GRIS CLAR MOD: R3-S,22.947384615384614
MAT2166,REJILLA PROTECTORA P/LA EMERG SUPERFICIAL MOD: R1-S,56.94446153846154
MAT2168,REJILLA PROTECTORA P/LA SUPERFICIAL CROMADA MOD: R2-S,120.57461538461538
MAT1702,LUMINARIA (VACIA) INCANDESC. PARED VAPOLETA C/BOMB 100W,427.3481538461539
MAT1703,LUMINARIA (VACIA) INCANDESC. TECHO VAPOLETA C/BOMB 100W,431.68399999999997
MAT0903,"CODO H.G. 90° D=2""",42.31292307692308
MAT0067,"ABRAZADERA COLGANTE TIPO ""A"", D=2""",13.513076923076923
MAT2944,"TUBO H.G. ISO D=2"" L= 6.40 m",68.69476923076923
MAT2485,"TEE H.G. D=2""",59.86492307692308
MAT0375,"ANILLO H.G. D=3""",69.26784615384615
MAT0068,"ABRAZADERA COLGANTE TIPO ""A"", D=3""",17.968153846153847
MAT2486,"TEE H.G. D=3""",133.52076923076925
MAT0904,"CODO H.G. 90° D=3""",120.04323076923077
MAT0368,"ANILLO H.G. D= 1/2""",5.014923076923077
MAT0902,"CODO H.G. 90° D=1/2""",5.737846153846154
MAT2941,"TUBO H.G. ISO D= 1/2"" L= 6.40 m",17.645076923076925
MAT2483,"TEE H.G. D=1/2""",8.149076923076924
MAT2482,"TEE H.G. D=1""",20.059384615384612
MAT0899,"CODO H.G. 90° D=1""",14.104307692307692
MAT2940,"TUBO H.G. ISO D= 1"" L= 6.40 m",33.690769230769234
MAT0370,"ANILLO H.G. D=1""",11.596923076923076
MAT2481,"TEE H.G. D=1 1/4""",29.462307692307693
MAT2943,"TUBO H.G. ISO D=1-1/4"" L= 6.40 m",42.94292307692308
MAT0372,"ANILLO H.G. D=1-1/4""",14.104307692307692
MAT0901,"CODO H.G. 90° D=1-1/4""",18.805692307692308
MAT0900,"CODO H.G. 90° D=1-1/2""",26.328
MAT2942,"TUBO H.G. ISO D=1-1/2"" L= 6.40 m",53.590923076923076
MAT2480,"TEE H.G. D=1 1/2""",37.61153846153846
MAT0371,"ANILLO H.G. D=1-1/2""",20.999692307692307
MAT0907,"CODO H.G.90° D=2-1/2""",79.29753846153847
MAT0374,"ANILLO H.G. D=2-1/2""",53.5963076923077
MAT2484,"TEE H.G. D=2 1/2""",96.84953846153847
MAT2945,"TUBO H.G. ISO D=2-1/2"" L= 6.40 m",105.37769230769231
MAT0376,"ANILLO H.G. D=4""",124.74476923076922
MAT0906,"CODO H.G. 90° D=4""",153.58015384615382
MAT2488,"TEE H.G. D=4""",249.4893846153846
MAT2948,"TUBO H.G. ISO D=4"" L= 6.40 m",186.95846153846153
MAT0385,"ANILLO H.G. REDUCIDO 2 X 1 1/2""",27.581692307692308
MAT0384,"ANILLO H.G. REDUCIDO 2 1/2"" X 2""",50.14861538461538
MAT0386,"ANILLO H.G. REDUCIDO 3 X 2-1/2""",78.35723076923077
MAT0387,"ANILLO H.G. REDUCIDO 4 X 3""",144.1772307692308
MAT2954,"TUBO HG ASTM D=2"" L= 6.40 m",88.39384615384616
MAT2955,"TUBO HG ASTM D=2-1/2"" L= 6.40 m",139.89815384615383
MAT2956,"TUBO HG ASTM D=3"" L= 6.40 m",182.69892307692308
MAT2949,"TUBO HG ASTM D= 4"" L= 6.40 m",264.74753846153845
MAT0070,"ABRAZADERA COLGANTE TIPO ""A"", D=4""",24.36769230769231
MAT2953,"TUBO HG ASTM D=1/2"" L= 6.40 m",23.837384615384618
MAT2957,"TUBO HG ASTM D=3/4"" L= 6.40 m",29.465384615384615
MAT2950,"TUBO HG ASTM D=1"" L= 6.40 m",41.21769230769231
MAT2952,"TUBO HG ASTM D=1-1/4"" L= 6.40 m",55.40553846153846
MAT2951,"TUBO HG ASTM D=1-1/2"" L= 6.40 m",66.00292307692307
MAT1665,LIMPIADOR REMOVEDOR PAVCO (ENV. 760 Grms.),77.59015384615384
MAT2354,SOLDADURA LIQUIDA PVC-PAVCO A/F ENV. 1/4 Gal,51.744
MAT0851,"CODO 90° PVC PRESION A/F ASTM D=2""",16.14523076923077
MAT3005,"TUBO PVC ExE AGUA FRIA ASTM D=2"" L=6,00 m",24.10876923076923
MAT3080,"UNION PVC PRESION A/F ASTM D=2""",7.374769230769231
MAT2541,"TEE PVC PRESION A/F ASTM D=2""",21.74523076923077
MAT3081,"UNION PVC PRESION A/F ASTM D=2-1/2""",23.003076923076925
MAT0852,"CODO 90° PVC PRESION A/F ASTM D=2-1/2""",43.094153846153844
MAT2542,"TEE PVC PRESION A/F ASTM D=2-1/2""",43.07692307692308
MAT3006,"TUBO PVC ExE AGUA FRIA ASTM D=2-1/2"" L=6,00 m",28.436461538461536
MAT0853,"CODO 90° PVC PRESION A/F ASTM D=3""",56.740923076923075
MAT3007,"TUBO PVC ExE AGUA FRIA ASTM D=3"" L=6,00 m",39.96107692307692
MAT2543,"TEE PVC PRESION A/F ASTM D=3""",87.75630769230769
MAT3082,"UNION PVC PRESION A/F ASTM D=3""",26.13907692307692
MAT3009,"TUBO PVC ExE AGUA FRIA ASTM D=4"" L=6,00 m",72.57307692307693
MAT0855,"CODO 90° PVC PRESION A/F ASTM D=4""",104.7803076923077
MAT2545,"TEE PVC PRESION A/F ASTM D=4""",147.11630769230769
MAT3084,"UNION PVC PRESION A/F ASTM D=4""",53.29476923076923
MAT3079,"UNION PVC PRESION A/F ASTM D=1/2""",0.8615384615384616
MAT3003,"TUBO PVC ExE AGUA FRIA ASTM D=1/2"" L=6,00 m",4.933692307692308
MAT2540,"TEE PVC PRESION A/F ASTM D=1/2""",1.4646153846153847
MAT0850,"CODO 90° PVC PRESION A/F ASTM D=1/2""",1.188923076923077
MAT3083,"UNION PVC PRESION A/F ASTM D=3/4""",1.3095384615384615
MAT2544,"TEE PVC PRESION A/F ASTM D=3/4""",2.429538461538461
MAT3008,"TUBO PVC ExE AGUA FRIA ASTM D=3/4"" L=6,00 m",6.458615384615385
MAT0854,"CODO 90° PVC PRESION A/F ASTM D=3/4""",1.7747692307692307
MAT3020,"TUBO PVC ExE A. CALIENTE CPVC D=1"" P=100 PSI L=3.00 m",25.851846153846154
MAT3085,"UNION PVC PRESION AGUA CALIENTE CPVC D=1""",10.872615384615385
MAT0847,"CODO 90° PVC PRESION A/C CPVC D=1""",7.529846153846154
MAT2537,"TEE PVC PRESION A/C CPVC D=1""",14.387692307692308
