Code,Staging Description,Matched Master Description,Staging Price,New Master Price
MAT3071,UNION PVC CxC JUNTA UNISAFE ALCANTARILLADO D=200mm,[NO MATCH],139.9827692307692,139.9827692307692
MAT3072,UNION PVC CxC JUNTA UNISAFE ALCANTARILLADO D=250mm,[NO MATCH],271.5913846153846,271.5913846153846
MAT3073,UNION PVC CxC JUNTA UNISAFE ALCANTARILLADO D=315mm,[NO MATCH],309.568,309.568
MAT3074,UNION PVC CxC JUNTA UNISAFE ALCANTARILLADO D=400mm,[NO MATCH],444.12307692307695,444.12307692307695
MAT3065,UNION PVC ALCANTARILLADO Novafort D=160mm,[NO MATCH],85.03384615384616,85.03384615384616
MAT3066,UNION PVC ALCANTARILLADO Novafort D=200mm,[NO MATCH],135.77846153846156,135.77846153846156
MAT3067,UNION PVC ALCANTARILLADO Novafort D=250mm,[NO MATCH],217.76246153846157,217.76246153846157
MAT3068,UNION PVC ALCANTARILLADO Novafort D=315mm,[NO MATCH],264.8024615384616,264.8024615384616
MAT0134,ACOPLE JA-JA PVC ALCANTARILLADO Novaloc D=635 mm,[NO MATCH],58.23015384615385,58.23015384615385
MAT0135,ACOPLE JA-JA PVC ALCANTARILLADO Novaloc D=710 mm,[NO MATCH],62.58076923076923,62.58076923076923
MAT0136,ACOPLE JA-JA PVC ALCANTARILLADO Novaloc D=790 mm,[NO MATCH],83.74553846153846,83.74553846153846
MAT0137,ACOPLE JA-JA PVC ALCANTARILLADO Novaloc D=874 mm,[NO MATCH],91.954,91.954
MAT0138,ACOPLE JA-JA PVC ALCANTARILLADO Novaloc D=949 mm,[NO MATCH],117.58953846153844,117.58953846153844
MAT0133,ACOPLE JA-JA PVC ALCANTARILLADO Novaloc D=1025 mm,[NO MATCH],130.18646153846154,130.18646153846154
MAT2127,REDUCCION EXCENTRICA PVC ALCANTAR.Novafort D=250x160mm,[NO MATCH],149.2873846153846,149.2873846153846
MAT2267,RETEN DE POLIPROPILENO P/ANILLO JTA/UNISAFE ALC.D=250mm,[NO MATCH],4.500307692307692,4.500307692307692
MAT2268,RETEN DE POLIPROPILENO P/ANILLO JTA/UNISAFE ALC.D=315mm,[NO MATCH],6.18876923076923,6.18876923076923
MAT2269,RETEN DE POLIPROPILENO P/ANILLO JTA/UNISAFE ALC.D=400mm,[NO MATCH],54.21092307692308,54.21092307692308
MAT0355,ANILLO DE GOMA ALCANTARILLADO Novafort D=160mm,[NO MATCH],1.2844615384615383,1.2844615384615383
MAT0356,ANILLO DE GOMA ALCANTARILLADO Novafort D=200mm,[NO MATCH],1.9415384615384617,1.9415384615384617
MAT0357,ANILLO DE GOMA ALCANTARILLADO Novafort D=250mm,[NO MATCH],3.4524615384615385,3.4524615384615385
MAT0358,ANILLO DE GOMA ALCANTARILLADO Novafort D=315mm,[NO MATCH],5.110307692307693,5.110307692307693
MAT1571,KIT PARA EMPOTRAMIENTO Novafort ALCANTAR. D=200x160mm,[NO MATCH],701.8953846153846,701.8953846153846
MAT1572,KIT PARA EMPOTRAMIENTO Novafort ALCANTAR. D=250x160mm,[NO MATCH],708.288,708.288
MAT1573,KIT PARA EMPOTRAMIENTO Novafort ALCANTAR. D=315x160mm,[NO MATCH],785.7403076923077,785.7403076923077
MAT0183,"ADAPTADOR Novafort ALCAT. D=6""x160mm",[NO MATCH],25.12246153846154,25.12246153846154
MAT0058,ABRAZADERA ACER/INOX P/SILLA YE Novafort ALACT. D=200mm,[NO MATCH],190.07261538461535,190.07261538461535
MAT0059,ABRAZADERA ACER/INOX P/SILLA YE Novafort ALACT. D=250mm,[NO MATCH],202.9956923076923,202.9956923076923
MAT0060,ABRAZADERA ACER/INOX P/SILLA YE Novafort ALACT. D=315mm,[NO MATCH],231.08184615384616,231.08184615384616
MAT2822,"TUBO CONC. JTA/MORTER.D=6"" C-2 INOS L=1.15 m P=33kgf/m",[NO MATCH],11.68353846153846,11.68353846153846
MAT2823,"TUBO CONC. JTA/MORTER.D=8"" C-2 INOS L=1.22 m P=48kgf/m",[NO MATCH],16.91046153846154,16.91046153846154
MAT2821,"TUBO CONC. JTA/MORTER.D=10"" C-2 INOS L=1.22m P=68 kgf/m",[NO MATCH],23.98215384615385,23.98215384615385
MAT2850,"TUBO CONC.JTA/MORTER.D=12"" C-2 INOS L=1.22 m P=104kgf/m",[NO MATCH],33.82092307692308,33.82092307692308
MAT2851,"TUBO CONC.JTA/MORTER.D=15"" C-2 INOS L=1.22 m P=158Kgf/m",[NO MATCH],49.50153846153846,49.50153846153846
MAT2852,"TUBO CONC.JTA/MORTER.D=18"" C-2 INOS L=1.22 m P=216kgf/m",[NO MATCH],62.10753846153846,62.10753846153846
MAT2816,"TUBO CONC. JTA/GOMA D=24"" C3 COVENIN L=2.50m P=395kgf/m",[NO MATCH],133.4389230769231,133.4389230769231
MAT2819,"TUBO CONC. JTA/MORT. D=12"" C-3 INOS L=1.22 mP=156kgf/m",[NO MATCH],54.42092307692308,54.42092307692308
MAT2820,"TUBO CONC. JTA/MORT. D=18"" C-3 INOS L=1.22 mP=280kgf/m",[NO MATCH],86.0896923076923,86.0896923076923
MAT2836,"TUBO CONC.JTA/MORT. D=21"" C3 COVENIN L= 2.50mP=356kgf/m",[NO MATCH],128.82692307692307,128.82692307692307
MAT2837,"TUBO CONC.JTA/MORT. D=24"" C3 COVENIN L=2.50m P=395kgf/m",[NO MATCH],133.4389230769231,133.4389230769231
MAT2840,"TUBO CONC.JTA/MORT.D=24"" C4 COVENIN L=2.50m P=395kgf/m",[NO MATCH],179.5583076923077,179.5583076923077
MAT2838,"TUBO CONC.JTA/MORT. D=27"" C4 COVENIN L= 2.50mP=465kgf/m",[NO MATCH],192.1643076923077,192.1643076923077
MAT2817,"TUBO CONC. JTA/GOMA D=30"" C4 COVENIN L=2.50m P=570kgf/m",[NO MATCH],241.00276923076925,241.00276923076925
MAT2841,"TUBO CONC.JTA/MORT.D=33"" C4 COVENIN L=2.50m P=676kgf/m",[NO MATCH],276.7166153846154,276.7166153846154
MAT2835,"TUBO CONC.JTA/MORT. D=36"" C4 COVENIN L=2.50mP=780kgf/m",[NO MATCH],320.68384615384616,320.68384615384616
MAT2842,"TUBO CONC.JTA/MORT.D=42"" C4 COVENIN L=2.50m P=1020kgf/m",[NO MATCH],433.8303076923077,433.8303076923077
MAT2843,"TUBO CONC.JTA/MORT.D=48"" C4 COVENIN L=2.50m P=1288kgf/m",[NO MATCH],549.4363076923077,549.4363076923077
MAT2844,"TUBO CONC.JTA/MORT.D=54"" C4 COVENIN L=2.50m P=1588kgf/m",[NO MATCH],792.3321538461538,792.3321538461538
MAT2845,"TUBO CONC.JTA/MORT.D=60"" C4 COVENIN L=2.50m P=1924kgf/m",[NO MATCH],926.6933846153846,926.6933846153846
MAT2846,"TUBO CONC.JTA/MORT.D=66"" C4 COVENIN L=2.50mP=2303kgf/m",[NO MATCH],1079.81,1079.81
MAT2847,"TUBO CONC.JTA/MORT.D=72"" C4 COVENIN L=2.50mP=2684kgf/m",[NO MATCH],1238.1533846153843,1238.1533846153843
MAT2848,"TUBO CONC.JTA/MORT.D=84"" C4 COVENIN L=2.50mP=3592kgf/m",[NO MATCH],1701.8075384615386,1701.8075384615386
MAT2849,"TUBO CONC.JTA/MORT.D=96"" C4 COVENIN L=2.50mP=4328 kgf/m",[NO MATCH],2283.835076923077,2283.835076923077
MAT2839,"TUBO CONC.JTA/MORT.D=108"" C4 COVENIN L=2.50mP=5123kgf/m",[NO MATCH],2666.0115384615383,2666.0115384615383
MAT2814,"TUBO CONC. JTA/GOMA D=18"" C3 COVENIN L=2.50m P=280kgf/m",[NO MATCH],98.38815384615384,98.38815384615384
MAT2815,"TUBO CONC. JTA/GOMA D=21"" C3 COVENIN L=2.50m P=356kgf/m",[NO MATCH],128.82692307692307,128.82692307692307
MAT2825,"TUBO CONC.JTA/GOMA D=27"" C4 COVENIN L=2.50m P=465kgf/m",[NO MATCH],192.1643076923077,192.1643076923077
MAT2818,"TUBO CONC. JTA/GOMA D=33"" C4 COVENIN L=2.50m P=676kgf/m",[NO MATCH],276.7166153846154,276.7166153846154
MAT2826,"TUBO CONC.JTA/GOMA D=36"" C4 COVENIN L=2.50 m P=780kgf/m",[NO MATCH],320.68384615384616,320.68384615384616
MAT2827,"TUBO CONC.JTA/GOMA D=42"" C4 COVENIN L=2.50m P=102 kgf/m",[NO MATCH],433.8303076923077,433.8303076923077
MAT2828,"TUBO CONC.JTA/GOMA D=48"" C4 COVENIN L=2.50m P=1288kgf/m",[NO MATCH],549.4363076923077,549.4363076923077
MAT2829,"TUBO CONC.JTA/GOMA D=54"" C4 COVENIN L=2.50m P=1588kgf/m",[NO MATCH],792.3321538461538,792.3321538461538
MAT2830,"TUBO CONC.JTA/GOMA D=60"" C4 COVENIN L=2.50m P=1924kgf/m",[NO MATCH],926.6933846153846,926.6933846153846
MAT2831,"TUBO CONC.JTA/GOMA D=66"" C4 COVENIN L=2.50m P=2303kgf/m",[NO MATCH],1079.81,1079.81
MAT2834,"TUBO CONC.JTA/GOMAD=72"" C4 COVENIN L=2.50m P=2684kgf/m",[NO MATCH],1238.1533846153843,1238.1533846153843
MAT2832,"TUBO CONC.JTA/GOMA D=84"" C4 COVENIN L=2.50m P=3592kgf/m",[NO MATCH],1701.8075384615386,1701.8075384615386
MAT2833,"TUBO CONC.JTA/GOMA D=96"" C4 COVENIN L=2.50m P=4328kgf/m",[NO MATCH],2301.9753846153844,2301.9753846153844
MAT2824,"TUBO CONC.JTA/GOMA D=108"" C4 COVENIN L=2.50mP=5123kgf/m",[NO MATCH],2666.0115384615383,2666.0115384615383
MAT1049,"CONO EXCENT.P/BOCAVISITA D=24x48"" TIPOA C-69 L/UT=1,00m",[NO MATCH],260.626,260.626
MAT1050,"CONO EXCENT.P/BOCAVISITA D=48x60"" TIPOB C-69 L/UT=0,50m",[NO MATCH],252.79615384615383,252.79615384615383
MAT0783,"CILINDRO TIPOA P/BOCAVISITA D=120cm L/UT=30,5cm BV-C-69",[NO MATCH],91.22184615384616,91.22184615384616
MAT0782,CILINDRO TIPOA P/BOCAVISITA D=120cm L/UT=61cm BV-C-69,[NO MATCH],182.44384615384612,182.44384615384612
MAT0784,"CILINDRO TIPOB P/BOCAVISITA D=150cm L/UT=30,5cm BV-C-69",[NO MATCH],164.68184615384615,164.68184615384615
MAT0785,CILINDRO TIPOB P/BOCAVISITA D=150cm L/UT=61cm BV-C-69,[NO MATCH],328.9250769230769,328.9250769230769
MAT1557,JUEGO MARCO-TAPA PESADA P/TANQ. DIAM/EMPOTRAMI. D=30cm,[NO MATCH],375.11830769230767,375.11830769230767
MAT0463,BASE P/TANQUILLA PREFABR. P/EMPOTRAMIENTO 25x15 cm.,[NO MATCH],58.09907692307692,58.09907692307692
MAT1086,"CORTE YEE DE CONCRETO D=6""","[FUZZY] CORTE TEE TUBO CONCRETO D = 6""",16.335538461538462,8.22
MAT0801,"CODO 45 GRADOS CONCRETO D=15cm (6"") P=9Kgf e=2.2cm",[NO MATCH],11.074923076923078,11.074923076923078
